GeneSymbol,FC,pval,sd,BioID,cell
Ica1l,1.568033,0.456206452611219,2.73251173104273,NL1,Astrocyte
Aifm3,1.854237,0.0193822459975758,0.0247013286849459,NL1,Astrocyte
Lmtk2,-2.006155,0.0487535617678855,0.0742771544636044,NL1,Astrocyte
Cybc1,1.204746,0.660254748105626,0.350401622787905,NL1,Astrocyte
Slc25a33,1.270839,0.314065247890223,0.32006974209327,NL1,Astrocyte
Nol9,-1.091881,0.875774771759919,2.17629901358648,NL1,Astrocyte
Esyt2,1.524673,0.126133671259161,0.226251017848546,NL1,Astrocyte
Trappc9,-1.206111,0.215079811042945,0.103099589995053,NL1,Astrocyte
Khsrp,-1.836687,0.0286442914984709,0.0417564084468923,NL1,Astrocyte
Rars2,1.458152,0.111899455238095,0.269475407676466,NL1,Astrocyte
Tatdn3,-6.580411,0.0199159702433862,0.0628685980127234,NL1,Astrocyte
Pag1,1.106772,0.785474499549453,0.119272595399819,NL1,Astrocyte
Ddb1,1.468723,0.39370429500301,0.648453543257259,NL1,Astrocyte
Dennd1b,-1.423934,0.302992140336134,0.251483493963565,NL1,Astrocyte
Uevld,-1.047716,0.830389627885619,0.271455828578662,NL1,Astrocyte
Dennd4b,1.176281,0.510877002919708,0.321747526275145,NL1,Astrocyte
Serac1,1.370957,0.163496069838536,0.0697095842193399,NL1,Astrocyte
Mast3,1.240307,0.397758742377957,0.322129482221196,NL1,Astrocyte
Rnf149,10.92886,0.177248567947288,55.5450683655247,NL1,Astrocyte
Fhip1b,-2.555646,0.204372431451758,0.232922193100954,NL1,Astrocyte
Camkmt,1.308238,0.367042960474555,0.225605763057118,NL1,Astrocyte
Sec24a,1.321933,0.155190252867443,0.177089122370792,NL1,Astrocyte
Ctu2,-2.284131,0.00198694675771429,0.0208615774974616,NL1,Astrocyte
Rnf40,-1.681819,0.187402221455422,0.0372147523327759,NL1,Astrocyte
Gse1,-1.217075,0.587512063418182,0.627911524544181,NL1,Astrocyte
Fam117b,-1.381002,0.587246967547902,0.407241869568951,NL1,Astrocyte
Ulk3,1.43837,0.261759353550864,0.435087560913949,NL1,Astrocyte
Lmf1,1.034011,0.961264091937985,0.3461868907239,NL1,Astrocyte
Prmt9,1.89526,0.0571208589945946,0.628444139731586,NL1,Astrocyte
Hectd3,1.023053,0.989211231198624,0.137466181289445,NL1,Astrocyte
Hexd,1.055773,0.790754827521367,0.653427642805878,NL1,Astrocyte
Dcp1b,1.125943,0.939960149764521,0.415376665618463,NL1,Astrocyte
Prickle1,-1.888466,0.400516811691023,0.294799997100392,NL1,Astrocyte
Cmpk2,1.319653,0.721307988802488,0.636016623709125,NL1,Astrocyte
Esyt1,-1.882126,0.387095000485437,0.582675793477081,NL1,Astrocyte
Fbxo7,1.223238,0.456052487033453,0.100687310773214,NL1,Astrocyte
Ap5z1,-1.224796,0.228037460621327,0.133192910536429,NL1,Astrocyte
Lbr,-2.531247,0.0513090057716895,0.10545206639583,NL1,Astrocyte
Qrich1,-1.057687,0.612696873676715,0.0533941702697679,NL1,Astrocyte
Otulin,-1.362943,0.229289480317593,0.229886681635144,NL1,Astrocyte
Ttll12,1.077388,0.56086944666002,0.115991092687857,NL1,Astrocyte
Trafd1,-1.267625,0.817105683767872,0.717564253416561,NL1,Astrocyte
Wdr41,-1.099449,0.315379009302326,0.0875498973226139,NL1,Astrocyte
Yipf3,1.4398,0.287408244290405,0.539220933565697,NL1,Astrocyte
KIAA0930,-1.210151,0.236547096290257,0.115914094798436,NL1,Astrocyte
Ube2z,1.652771,0.0326020613131313,0.0639518520991022,NL1,Astrocyte
Puf60,-1.227329,0.198390996423963,0.0504827157651809,NL1,Astrocyte
Pde4c,-1.595818,0.901568602849689,0.705499708679014,NL1,Astrocyte
Lyplal1,1.152925,0.303962645530726,0.220400886282495,NL1,Astrocyte
Carmil3,1.230264,0.181902774482417,0.244341509302667,NL1,Astrocyte
Zyg11b,1.057613,0.715324593168118,0.242207112908579,NL1,Astrocyte
Garem1,1.821722,0.130990451344051,0.366142801517672,NL1,Astrocyte
Nt5c3b,-1.152627,0.486888498149638,0.284990091505235,NL1,Astrocyte
Wdr19,-1.048653,0.820691366310048,0.573341969031054,NL1,Astrocyte
Alg10b,1.259303,0.46469120174959,0.438430144652114,NL1,Astrocyte
Hdhd2,-1.110231,0.434782664921764,0.0833439515519079,NL1,Astrocyte
Mcrip1,-1.121655,0.683292248070413,0.450235056970566,NL1,Astrocyte
Nat8l,1.412388,0.0887427345716862,0.2941001922509,NL1,Astrocyte
Arfgef3,1.019408,0.848267952979996,0.114618140339915,NL1,Astrocyte
Sdk1,-1.050814,0.82630052601592,0.763547236182982,NL1,Astrocyte
Dip2b,-1.107451,0.40061401585693,0.0671863862196528,NL1,Astrocyte
Wnk2,-1.291746,0.0561971873205479,0.0451027432280908,NL1,Astrocyte
Limch1,-2.358193,0.0175298887182482,0.0470134349457177,NL1,Astrocyte
Plxnd1,-1.035549,0.647551565624276,0.114296526505858,NL1,Astrocyte
Shisa6,1.128133,0.568829943561914,0.171307567015238,NL1,Astrocyte
Nt5dc3,1.435694,0.15380838724507,0.458514866876044,NL1,Astrocyte
Ccdc177,1.112661,0.218470878784195,0.109676422609573,NL1,Astrocyte
Tnrc6c,-2.665578,0.0711245403104213,0.0421641651200281,NL1,Astrocyte
Dab2ip,1.088709,0.433503357444381,0.0799184893196242,NL1,Astrocyte
Adgrb1,1.235043,0.0433432805557587,0.0856464702124878,NL1,Astrocyte
Gfod1,1.74782,0.0210813268828829,0.248328150673946,NL1,Astrocyte
Mtus2,1.120625,0.640509807780107,0.47173621941232,NL1,Astrocyte
Snx27,1.471258,0.00682148946461538,0.015958362713299,NL1,Astrocyte
Agap2,1.334841,0.0556248646879334,0.185555775868379,NL1,Astrocyte
Pitpnm3,-1.602694,0.272882070429907,0.236816347007157,NL1,Astrocyte
Zswim8,1.047699,0.86958750569504,0.124068818588816,NL1,Astrocyte
Slc22a23,1.776102,0.152833204883058,0.440900948570802,NL1,Astrocyte
Ccser2,-1.185013,0.245680027070064,0.0476407466466268,NL1,Astrocyte
Aak1,-1.11425,0.16502273326226,0.075807307427383,NL1,Astrocyte
Slc2a13,1.272232,0.136257462720403,0.162986531403523,NL1,Astrocyte
Tenm4,-1.038861,0.871623831913593,0.241166857972087,NL1,Astrocyte
Tnrc6a,-1.50327,0.154347096607143,0.133822580858947,NL1,Astrocyte
Camkv,1.238949,0.188395020803059,0.112270639469647,NL1,Astrocyte
Dop1b,-2.224847,0.194049609831144,0.258563347868538,NL1,Astrocyte
Mtcl1,-2.284246,0.222915181158433,0.327718752831075,NL1,Astrocyte
Nol8,-1.357141,0.492427794893617,0.358539596871909,NL1,Astrocyte
Pdap1,-2.038343,0.0388053184793388,0.0435493842491358,NL1,Astrocyte
Plekha7,1.452876,0.139527208337469,0.333826353555129,NL1,Astrocyte
Mylk3,1.179092,0.527905639004362,0.155388442121787,NL1,Astrocyte
Cnep1r1,1.017195,0.894984079710145,0.191487018039095,NL1,Astrocyte
Edc4,-2.661318,0.0473214209806452,0.0492725986660208,NL1,Astrocyte
Usp19,-1.367768,0.152559404805492,0.086727986368608,NL1,Astrocyte
Gtpbp2,1.575968,0.0643264564605757,0.329598767822489,NL1,Astrocyte
Cfap418,-1.737623,0.0363556167945824,0.0848623754655934,NL1,Astrocyte
Rmdn3,-2.170153,0.0296007447472527,0.0344508247834977,NL1,Astrocyte
Tax1bp1,-1.028134,0.739827002906209,0.071621339217612,NL1,Astrocyte
Smu1,1.061728,0.664725145554537,0.0850701588149283,NL1,Astrocyte
Pak6,1.214106,0.550849668238836,0.630257991334722,NL1,Astrocyte
Mccc2,-1.030523,0.867941799550562,0.157482798969247,NL1,Astrocyte
Gpd1l,1.501364,0.111981723976945,0.285466604069939,NL1,Astrocyte
Cog7,1.059834,0.788937429696192,0.308528307540865,NL1,Astrocyte
Ppp1r7,-1.674763,0.218470878784195,0.368684600170275,NL1,Astrocyte
Smcr8,-1.121502,0.192207559507576,0.0730640725084961,NL1,Astrocyte
Washc4,-1.091787,0.801554320933192,0.435013147939413,NL1,Astrocyte
Spata5,-1.50832,0.151509691976879,0.133925700631285,NL1,Astrocyte
Cobll1,-1.44982,0.0763125573305527,0.143558071101021,NL1,Astrocyte
Lrch2,-1.617154,0.102510019685535,0.143498358871075,NL1,Astrocyte
Ankrd27,-1.349676,0.113933146875892,0.120716813091589,NL1,Astrocyte
Mcu,1.128866,0.18114589374502,0.0724346277260682,NL1,Astrocyte
Ppp1r12c,-2.740437,0.0156179465363636,0.0173650901344168,NL1,Astrocyte
Eml4,-1.112199,0.482028023244552,0.174361328485996,NL1,Astrocyte
Lclat1,1.775176,0.0798353548851149,0.310877701273205,NL1,Astrocyte
Usp30,1.117021,0.884635624853269,0.42141375908682,NL1,Astrocyte
Gpr162,1.705586,0.111899455238095,0.218917442420131,NL1,Astrocyte
Gprin1,-1.288941,0.174477342483256,0.0596088929293527,NL1,Astrocyte
KIAA0825,-1.212523,0.564953770039683,0.196905076672092,NL1,Astrocyte
Prrc1,1.72005,0.427476867644521,1.78218395215408,NL1,Astrocyte
Arhgef40,1.561182,0.0280930084387097,0.130573068306914,NL1,Astrocyte
Sec31a,-1.133748,0.0689805644651163,0.0242423109590837,NL1,Astrocyte
Iqgap2,1.005716,0.98156424947227,0.292841115974692,NL1,Astrocyte
Tars2,1.583263,0.25621284077821,0.745311769493093,NL1,Astrocyte
Fcho2,-1.985163,0.15353969686119,0.201242122523319,NL1,Astrocyte
Brd9,-7.89812,0.152621327177143,0.0841987388948285,NL1,Astrocyte
Vwa5b2,-1.049922,0.818449474259298,4.15791668714359,NL1,Astrocyte
Slmap,-1.09489,0.651484114127424,0.329563665656005,NL1,Astrocyte
Acsf3,1.289853,0.342522270016313,0.242507921239243,NL1,Astrocyte
Lingo2,1.024229,0.980928181105991,0.62638918408345,NL1,Astrocyte
Kctd21,-1.196094,0.151147385740741,0.0532612166953826,NL1,Astrocyte
Tex10,-2.108292,0.0991302139950372,0.150201627844577,NL1,Astrocyte
Plcl1,1.02819,0.923401302200198,0.313071187436468,NL1,Astrocyte
Insyn2a,1.109237,0.641800283906977,0.32307383701486,NL1,Astrocyte
Fchsd2,-1.073971,0.706723055734767,0.189128707326965,NL1,Astrocyte
Arhgef9,-1.010916,0.878949897784102,0.0545786205291624,NL1,Astrocyte
Sorbs2,-1.088895,0.570373858579882,0.158184512644471,NL1,Astrocyte
Cdkl5,1.118144,0.433555818295811,0.0905868273386875,NL1,Astrocyte
Trappc14,1.040315,0.902268297935458,0.171376841144448,NL1,Astrocyte
Cdc42bpa,1.149738,0.182050825231984,0.0433057475449068,NL1,Astrocyte
Ankrd34b,-1.073014,0.814574378615028,1.26410410517722,NL1,Astrocyte
Tbc1d24,1.155624,0.116506113633803,0.0724579985478269,NL1,Astrocyte
Them4,1.488934,0.154347096607143,0.199647562735518,NL1,Astrocyte
Strada,1.220102,0.263578790804598,0.194237374983687,NL1,Astrocyte
Pgap1,1.365194,0.20305826041629,0.327834334945817,NL1,Astrocyte
Pdp1,1.805061,0.0898021219417476,0.552072789072896,NL1,Astrocyte
Ksr2,1.093926,0.496993072241334,0.234800632591557,NL1,Astrocyte
Fam91a1,1.095649,0.594740643352601,0.154027320255768,NL1,Astrocyte
Ermp1,-1.033593,0.803944376869307,0.170828401537522,NL1,Astrocyte
Vps51,1.117441,0.375593060356484,0.187633218428499,NL1,Astrocyte
Slc30a10,4.52259,0.650735253616824,17.6724697771934,NL1,Astrocyte
Grm5,1.209461,0.131837039179487,0.0473575791269734,NL1,Astrocyte
Tubal3,3.357563,0.0937358914770798,3.15251174688161,NL1,Astrocyte
Ankrd13c,1.105888,0.678768866108218,0.253827511934262,NL1,Astrocyte
Fam81a,-3.173951,0.174759396419753,0.280816258621272,NL1,Astrocyte
Custos,-1.051579,0.913107458270227,0.229372847653321,NL1,Astrocyte
Ppm1h,-1.05521,0.621315709176693,0.0848531730190831,NL1,Astrocyte
Macrod2,1.399155,0.107519226327599,0.170784860760554,NL1,Astrocyte
Adrbk2,1.057246,0.207957151536748,0.0331940672967575,NL1,Astrocyte
Rgl3,-2.074657,0.121539927545076,0.267616373859972,NL1,Astrocyte
Ncbp1,1.114384,0.683843437979251,0.120997383565796,NL1,Astrocyte
Lrrfip1,-4.420426,0.0533132767580175,0.0817811752011198,NL1,Astrocyte
Garnl3,-1.026719,0.884786438680963,0.0431857249714353,NL1,Astrocyte
Prr7,1.047522,0.81322557535865,0.424236241103566,NL1,Astrocyte
Pls1,-2.290851,0.0787149086639676,0.124242127534821,NL1,Astrocyte
Slc25a31,1.462969,0.666624002380952,0.590409985457807,NL1,Astrocyte
Nt5c2,-1.720058,0.212806273808267,0.137558117540204,NL1,Astrocyte
Elmod1,1.375148,0.121492563164469,0.108147554201836,NL1,Astrocyte
Afg1l,1.172098,0.579525438668625,0.2017907334472,NL1,Astrocyte
Pacs2,-2.042067,0.00815649379121951,0.0396032783439275,NL1,Astrocyte
Mthfd1l,1.243624,0.209405358298626,0.126291969757211,NL1,Astrocyte
Itga1,1.051618,0.75372735114404,0.161382698971152,NL1,Astrocyte
Carmil2,3.320289,0.0916381154315606,1.36976224106135,NL1,Astrocyte
Vezt,1.068727,0.711896636745641,0.246821558446185,NL1,Astrocyte
Snx25,-1.114478,0.693494855757576,0.222687372004219,NL1,Astrocyte
Dync2h1,1.022809,0.984909452305338,0.128710381351293,NL1,Astrocyte
Stox2,2.081837,0.364419266520238,1.97822196663261,NL1,Astrocyte
Mars2,2.83218,0.109018200029477,1.48107825527771,NL1,Astrocyte
Shank3,-1.165801,0.334180575239353,0.11562246777715,NL1,Astrocyte
Fam189a2,2.839497,0.0336188569223058,0.90921867786821,NL1,Astrocyte
Abl2,1.051664,0.745730008510638,0.10276192121761,NL1,Astrocyte
Oxr1,1.219663,0.440602326496207,0.307108151360645,NL1,Astrocyte
Unc13a,1.050848,0.834367277070329,0.294086441570573,NL1,Astrocyte
Arap1,-1.922738,0.024745029978022,0.0882221421577438,NL1,Astrocyte
Ece1,-1.411157,0.433536036944128,0.308342650920947,NL1,Astrocyte
Trp53i11,1.453352,0.024745029978022,0.145136407956654,NL1,Astrocyte
Miga1,-1.340496,0.193125009459332,0.135159971240112,NL1,Astrocyte
Herc2,-1.410245,0.0697500915307263,0.021988142190296,NL1,Astrocyte
Sez6l2,1.162608,0.450229532018884,0.325025719878856,NL1,Astrocyte
Pds5b,-3.46839,0.0363556167945824,0.0730162074082816,NL1,Astrocyte
Dscaml1,-2.022656,0.342522270016313,0.425105036947131,NL1,Astrocyte
Cdv3,-2.215386,0.079367101686747,0.073475179888737,NL1,Astrocyte
Snx33,-1.670308,0.124445595525606,0.250892366198234,NL1,Astrocyte
Tmem65,1.442335,0.176539125527124,0.421063304902823,NL1,Astrocyte
Tapt1,1.040519,0.58484814602093,0.0414322137819981,NL1,Astrocyte
Wdr18,1.344969,0.571168246381093,0.528814540600013,NL1,Astrocyte
Rc3h1,-1.75143,0.156683665910842,0.134360761438519,NL1,Astrocyte
Antkmt,1.299587,0.0926590100258398,0.196149554634327,NL1,Astrocyte
Ddx17,-1.120255,0.357541539949109,0.128770400342462,NL1,Astrocyte
Phactr4,-1.020399,0.893804645992751,0.101385789001435,NL1,Astrocyte
Ankrd28,-1.705672,0.190699924973897,0.178793354215174,NL1,Astrocyte
Opa3,1.207872,0.324240050285714,0.220613469915646,NL1,Astrocyte
Lrrc47,-1.165357,0.427762505287356,0.225258143094428,NL1,Astrocyte
Kctd8,-1.089453,0.637948197290986,0.0606318973988223,NL1,Astrocyte
Pla2g4e,1.150409,0.614259368231389,0.397871332934959,NL1,Astrocyte
Spire1,-1.310403,0.104490676970161,0.0985195819458394,NL1,Astrocyte
Srrm1,-1.667583,0.4370224027157,0.284737705719522,NL1,Astrocyte
Prune2,-1.382065,0.24110140096463,0.0553076821372785,NL1,Astrocyte
Ddx46,-6.237529,0.0509830224444444,0.0581084079554813,NL1,Astrocyte
Thrap3,-30.27838,0.00489187122666667,0.0101745834630269,NL1,Astrocyte
Scn2b,1.153982,0.48089798802266,0.283332730879327,NL1,Astrocyte
Deptor,1.2583,0.255096741029641,0.159889834005047,NL1,Astrocyte
Lin54,-1.758032,0.112554586724138,0.114490538382773,NL1,Astrocyte
Prag1,1.115112,0.711426757522915,0.292623300354687,NL1,Astrocyte
Aldh16a1,1.297244,0.332187498013245,0.502642297095947,NL1,Astrocyte
Tab3,4.17893,0.0473214209806452,1.17803265601974,NL1,Astrocyte
Spag9,-1.522985,0.0283279786583851,0.036387907852601,NL1,Astrocyte
Pex1,-1.432102,0.0662073284907975,0.0925586052330228,NL1,Astrocyte
Tut7,-1.747352,0.126517645539281,0.148077537852277,NL1,Astrocyte
Stxbp5l,-1.142707,0.299213816147309,0.0641399520712065,NL1,Astrocyte
Mypn,1.420131,0.410243460459635,0.385885114922686,NL1,Astrocyte
Slc4a10,1.045061,0.568722662518519,0.0292507233453019,NL1,Astrocyte
Rnf20,1.141832,0.740163507394366,1.03056866365682,NL1,Astrocyte
Jakmip3,-1.047437,0.870841136910835,0.281750444889413,NL1,Astrocyte
Psd,1.197035,0.265440571908397,0.222051567838762,NL1,Astrocyte
Afap1l2,-2.083595,0.0330077005829146,0.132568910404392,NL1,Astrocyte
Zc3h12c,-1.057479,0.789517917262032,0.10332143692502,NL1,Astrocyte
Jcad,1.280433,0.16888861716693,0.0679923158683473,NL1,Astrocyte
Kctd16,-1.077912,0.546848012072435,0.179661261115165,NL1,Astrocyte
Myo16,-1.252197,0.221670943274904,0.0649805592565404,NL1,Astrocyte
Iqsec2,1.16996,0.269306503313253,0.111256595550718,NL1,Astrocyte
Ipcef1,1.262121,0.359275353660856,0.500502640426747,NL1,Astrocyte
Zfyve26,-1.628753,0.132395988651757,0.103237328583494,NL1,Astrocyte
Lrrc8b,1.530163,0.236306582605145,0.179914366577029,NL1,Astrocyte
Spata13,1.282744,0.638257928851541,0.475152361660402,NL1,Astrocyte
Rassf5,1.127847,0.794848765521656,0.779564454589075,NL1,Astrocyte
Prkaa1,-1.115292,0.639285721325245,0.274387201055468,NL1,Astrocyte
Nufip2,-20.56225,0.0404720218473896,0.0197599354025082,NL1,Astrocyte
Taok1,1.025181,0.861976537377049,0.22135536455061,NL1,Astrocyte
Mlip,-1.420036,0.487390890675241,0.242167207163636,NL1,Astrocyte
Unkl,-4.939955,0.200865122333637,0.242994419080531,NL1,Astrocyte
Slc39a12,1.806082,0.0614531053178893,0.259906785092764,NL1,Astrocyte
Cemip2,1.566229,0.0926922224742268,0.390234146687333,NL1,Astrocyte
Arhgap1,1.04791,0.774293886464386,0.28745862429172,NL1,Astrocyte
Xkr7,1.293129,0.234604649527721,0.145390906454192,NL1,Astrocyte
Xkr4,1.160477,0.363953505497958,0.185216838605241,NL1,Astrocyte
Vps13a,-1.003488,0.918263706603023,0.252215097366784,NL1,Astrocyte
C2cd4c,-1.226149,0.436634144960362,0.102441985819206,NL1,Astrocyte
Slc25a51,1.554153,0.0672952468105515,0.109507581365941,NL1,Astrocyte
Slc38a10,1.478926,0.116506113633803,0.172856341634915,NL1,Astrocyte
Slc30a9,1.161168,0.48002848458007,0.236344273672147,NL1,Astrocyte
Vps41,-1.677336,0.0715654441638981,0.130453831278672,NL1,Astrocyte
Cnrip1,1.147935,0.413533544584679,0.115705087857571,NL1,Astrocyte
Sdr39u1,1.458828,0.129697252654925,0.331596797863472,NL1,Astrocyte
Trappc1,1.369369,0.44503428175468,0.589706540727416,NL1,Astrocyte
Urgcp,-1.359315,0.18432183844358,0.0867780723242022,NL1,Astrocyte
Dph1,1.081805,0.572765791000738,0.188985062407414,NL1,Astrocyte
Nsrp1,-16.07583,0.0676948133014354,0.0689672644039628,NL1,Astrocyte
Neurl4,1.118536,0.839608375025928,0.52416452333241,NL1,Astrocyte
Wdr81,1.131942,0.681078630612706,0.939361175183645,NL1,Astrocyte
Cracd,-2.88133,0.0223705863966245,0.063811104837628,NL1,Astrocyte
Diras2,1.26984,0.0615319853676093,0.09017299655796,NL1,Astrocyte
Heatr5a,-3.689696,0.152559404805492,0.181860738956199,NL1,Astrocyte
Osbp2,-1.09822,0.678688543180788,0.0875955292567017,NL1,Astrocyte
Crppa,1.442699,0.676158257668712,0.243279455335029,NL1,Astrocyte
Cdh12,-1.023911,0.940759581661442,0.653067045023451,NL1,Astrocyte
Smg7,-1.272828,0.130491002639069,0.10874967190276,NL1,Astrocyte
Brsk1,1.43935,0.0590917225296443,0.0821492257676881,NL1,Astrocyte
Islr2,-1.080375,0.543569959393939,0.0666406034103763,NL1,Astrocyte
Mocs1,-1.293372,0.475823722315847,0.39575368019078,NL1,Astrocyte
Lrrk2,-1.072254,0.890119071728594,0.490840392591441,NL1,Astrocyte
Ccdc88a,-1.548478,0.0433432805557587,0.0224888896804745,NL1,Astrocyte
Ccdc85a,1.26567,0.425250091418665,0.326047648000815,NL1,Astrocyte
Cyfip2,1.248445,0.0369961284859002,0.0716946981078206,NL1,Astrocyte
Tom1l2,-1.459307,0.102427494113924,0.121425915034028,NL1,Astrocyte
Zdbf2,-1.458965,0.498911894670185,1.27590124026251,NL1,Astrocyte
Dhrs13,1.152902,0.564953770039683,0.23359754793266,NL1,Astrocyte
Zzef1,-1.450526,0.208240908467348,0.203911745355268,NL1,Astrocyte
Abr,-1.294267,0.0549494545464789,0.0563498071267321,NL1,Astrocyte
Arhgap44,1.033334,0.916537042626866,0.126279750911987,NL1,Astrocyte
Tns3,-1.415999,0.113933146875892,0.118816004612266,NL1,Astrocyte
Sco1,1.137574,0.539463908229932,0.218307318617796,NL1,Astrocyte
Ankrd40,-2.867842,0.0366840990222222,0.160502777333323,NL1,Astrocyte
Pfas,-1.511916,0.0397864128548387,0.0291507203580727,NL1,Astrocyte
Synrg,-2.265883,0.0338299695172414,0.0574503110441856,NL1,Astrocyte
Rap1gap2,1.065898,0.794470036534358,0.185419792981716,NL1,Astrocyte
Tbc1d9b,-2.357832,0.01245124485,0.0515049423962496,NL1,Astrocyte
Cluh,-1.281515,0.0434184091054546,0.0574880946599991,NL1,Astrocyte
Mks1,-1.179557,0.507154813186813,0.253699830144326,NL1,Astrocyte
Ssh2,1.217726,0.353110257106274,0.0326194358294231,NL1,Astrocyte
Nacad,-1.192958,0.4784695792264,0.285439041573153,NL1,Astrocyte
Slc25a35,1.451718,0.102107234230769,0.250525329073265,NL1,Astrocyte
Acaca,1.165756,0.56557462426944,0.25519489882493,NL1,Astrocyte
Wwc1,1.303978,0.124885053090909,0.152164800076037,NL1,Astrocyte
Specc1,-1.047258,0.749494865689919,0.0559979174341886,NL1,Astrocyte
Myo1d,4.081771,0.194092918856071,7.73825088032163,NL1,Astrocyte
Kiaa0100,-1.118545,0.640111001585082,0.172013026116195,NL1,Astrocyte
Rabl6,-1.41611,0.193125009459332,0.103869184783329,NL1,Astrocyte
Ubr3,-1.033438,0.829108727926422,0.315456302284554,NL1,Astrocyte
Dnajc11,1.22384,0.547454658220211,0.454063716297075,NL1,Astrocyte
Gprasp1,-1.619773,0.116374150338983,0.077190419228643,NL1,Astrocyte
Dyrk2,-1.13499,0.729450727923944,0.321009866235105,NL1,Astrocyte
Fam169a,-1.227963,0.324549735347432,0.068656490322973,NL1,Astrocyte
Acbd5,-1.750043,0.176609493374233,0.19448185222619,NL1,Astrocyte
Lmtk3,-1.051986,0.745730008510638,0.201411654388735,NL1,Astrocyte
Parl,1.251412,0.613648670398482,0.694692845696784,NL1,Astrocyte
Arcn1,-1.015619,0.787483023917703,0.0461884235613648,NL1,Astrocyte
Rnf123,-1.589339,0.108696326977088,0.096574366843404,NL1,Astrocyte
Zdhhc18,1.908853,0.0497993860218409,0.347410122156088,NL1,Astrocyte
Zdhhc8,1.857793,0.0557525432375691,0.334013830726848,NL1,Astrocyte
Sema5b,-2.233756,0.56346669937919,0.415349922980786,NL1,Astrocyte
Sin3a,-1.242713,0.299213816147309,0.182671250386529,NL1,Astrocyte
Kif1b,-1.161328,0.441007759618085,0.222869462193064,NL1,Astrocyte
Ogdh,1.146917,0.028157752,0.0465149926136062,NL1,Astrocyte
Cttn,-2.182833,0.0165745812034783,0.0179408929846135,NL1,Astrocyte
Kcnh1,1.511733,0.121930888968858,0.47668981790519,NL1,Astrocyte
Myl6,-1.548456,0.179820966459378,0.257747739408595,NL1,Astrocyte
Tiam1,1.596611,0.125177363809524,0.187582514104808,NL1,Astrocyte
Adora1,1.133713,0.269154790795926,0.0694727789939237,NL1,Astrocyte
Icam5,1.205932,0.171238590078003,0.177062564267807,NL1,Astrocyte
Epha5,1.094054,0.561375405082212,0.204958265432852,NL1,Astrocyte
Grb2,1.074324,0.495544519194062,0.1117706664779,NL1,Astrocyte
Nr2f1,1.766567,0.292783634582133,0.841941495983825,NL1,Astrocyte
Flot2,1.156365,0.223174295034014,0.0456580149214644,NL1,Astrocyte
Clpb,1.420438,0.0740964160170394,0.149503155432958,NL1,Astrocyte
Hnrnpd,1.232002,0.257377442424242,0.129478675492257,NL1,Astrocyte
Ppp5c,-1.00764,0.97822279422966,0.138164517669358,NL1,Astrocyte
Psmb6,1.117419,0.75900214189629,0.402818329791478,NL1,Astrocyte
Rgl1,1.113692,0.681992280704925,0.0803286359089554,NL1,Astrocyte
Map3k12,-1.341121,0.767500999394202,0.45561029230512,NL1,Astrocyte
Slc27a1,1.121101,0.368893409476309,0.181242323269372,NL1,Astrocyte
Csnk2a1,-1.188589,0.449236009348915,0.290442752855906,NL1,Astrocyte
Slc30a1,2.072657,0.0888653314030384,0.329544938388085,NL1,Astrocyte
Khdrbs1,-1.302681,0.154692254133333,0.0626268263304066,NL1,Astrocyte
Igf1r,-1.030415,0.799124222326175,0.0503116586038757,NL1,Astrocyte
Gcdh,1.188761,0.199348816791934,0.0996430476358768,NL1,Astrocyte
Stxbp3,1.442307,0.139183583354037,0.242211794175701,NL1,Astrocyte
Gas7,1.020319,0.861976537377049,0.325194956864404,NL1,Astrocyte
Rasa3,1.356194,0.0878661234909091,0.234893975400459,NL1,Astrocyte
Traf3,1.01062,0.889064713229651,0.0739781675566284,NL1,Astrocyte
Mertk,1.756444,0.0841050954948162,0.479730165896821,NL1,Astrocyte
Cnot7,-4.556465,0.208211870818505,0.169979573013966,NL1,Astrocyte
Akt2,1.020871,0.748669587565674,0.0788460451326472,NL1,Astrocyte
Ppp1r1b,-1.749374,0.172640854396686,0.100569309590495,NL1,Astrocyte
Dvl2,-5.69018,0.236993344182262,0.128823211658609,NL1,Astrocyte
Reln,1.02473,0.995444275190259,0.360266512183823,NL1,Astrocyte
Serpinb6,1.20186,0.271925062373643,0.120102865121363,NL1,Astrocyte
Ripk1,-1.477019,0.215907677693316,0.325365513240429,NL1,Astrocyte
Stip1,-1.6188,0.0307725218975741,0.0202268801141873,NL1,Astrocyte
Caprin1,1.581731,0.728618522000885,1.44769174454902,NL1,Astrocyte
Pter,-3.165534,0.192945152188235,0.156114201048851,NL1,Astrocyte
Reep5,-1.01865,0.99561313844398,0.294921683868214,NL1,Astrocyte
Arhgef2,1.084136,0.327960955837225,0.120768481151603,NL1,Astrocyte
Elavl2,1.020123,0.97344946068195,0.246045072144171,NL1,Astrocyte
Elavl3,1.286478,0.0728382474137931,0.0905433493468386,NL1,Astrocyte
Eps15l1,-1.518887,0.0199159702433862,0.0343102439166482,NL1,Astrocyte
Vdac2,1.355454,0.416827727187865,0.369965760943887,NL1,Astrocyte
Vdac3,1.085301,0.788937429696192,0.207061601109053,NL1,Astrocyte
Vdac1,1.173727,0.246872199840891,0.0873935373282484,NL1,Astrocyte
Tbc1d1,-1.500724,0.485502500537057,0.72685629578958,NL1,Astrocyte
Kpna1,1.000831,0.951265461295972,0.225548773957823,NL1,Astrocyte
